DeviceTag:,Xsens DOT 5,,,,,,,,,,,,,,,,,
162, 477451830, 0.9999963641166687, -3.86727973818779E-4, 0.002611660398542881, 5.818912759423256E-4, 0.024961352348327637, -0.005191683769226074, 0.16000503301620483
163, 477468497, 0.9999960064888, -3.610718995332718E-4, 0.0027482090517878532, 5.795629695057869E-4, 0.024487435817718506, -0.003802061080932617, 0.15989339351654053
164, 477485164, 0.9999957084655762, -3.0356645584106445E-4, 0.002816394902765751, 7.373327389359474E-4, 0.026365935802459717, -0.005915164947509766, 0.1583053469657898
165, 477501831, 0.9999954104423523, -5.104951560497284E-4, 0.002893309108912945, 7.319683209061623E-4, 0.025406718254089355, -0.008319199085235596, 0.16046559810638428
166, 477518498, 0.9999949932098389, -5.186870694160461E-4, 0.0030503394082188606, 6.763627752661705E-4, 0.02169090509414673, -0.005941152572631836, 0.16333866119384766
167, 477535165, 0.9999947547912598, -1.4019012451171875E-4, 0.0031543606892228127, 6.914613768458366E-4, 0.02030402421951294, -0.006917119026184082, 0.1605207920074463
168, 477551832, 0.9999945163726807, -1.5384703874588013E-4, 0.003245810978114605, 6.751203909516335E-4, 0.02047187089920044, -0.00733417272567749, 0.1607571840286255
169, 477568499, 0.9999946355819702, -1.5957467257976532E-4, 0.0031824754551053047, 7.521500810980797E-4, 0.020082950592041016, -0.0073906779289245605, 0.16235685348510742
170, 477585166, 0.9999943971633911, -1.5834905207157135E-4, 0.0032588643953204155, 7.122298702597618E-4, 0.019252657890319824, -0.007242739200592041, 0.16172385215759277
171, 477601833, 0.9999935626983643, -8.977577090263367E-5, 0.003483275882899761, 8.49737785756588E-4, 0.016448616981506348, -0.005499064922332764, 0.15907913446426392
172, 477618500, 0.9999926686286926, -8.244812488555908E-5, 0.003711649216711521, 9.093219414353371E-4, 0.012448906898498535, -0.008727848529815674, 0.1599825620651245
173, 477635167, 0.9999929666519165, -1.390744000673294E-4, 0.0036410512402653694, 9.0006273239851E-4, 0.012953400611877441, -0.009064555168151855, 0.1592138409614563
174, 477651834, 0.999992311000824, -6.010308861732483E-4, 0.003764747641980648, 9.217457845807076E-4, 0.012829840183258057, -0.006384730339050293, 0.15925675630569458
175, 477668501, 0.9999913573265076, -0.0010918229818344116, 0.0038791587576270103, 0.0010335585102438927, 0.011246442794799805, -0.0038683414459228516, 0.16029250621795654
176, 477685168, 0.9999898672103882, -0.0011976659297943115, 0.004149646498262882, 0.0012563643977046013, 0.01177889108657837, -0.007214665412902832, 0.1618615984916687
177, 477701835, 0.9999902844429016, -6.321966648101807E-4, 0.004133335314691067, 0.0013757525011897087, 0.011282742023468018, -0.009490728378295898, 0.1656312346458435
178, 477718502, 0.9999908804893494, 1.5922822058200836E-5, 0.004010812379419804, 0.0014618681743741035, 0.00905156135559082, -0.009284913539886475, 0.16417187452316284
179, 477735169, 0.9999914765357971, 5.7629309594631195E-5, 0.003933780826628208, 0.0012450804933905602, 0.006249904632568359, -0.008852124214172363, 0.16443073749542236
180, 477751836, 0.9999911785125732, -1.8238462507724762E-4, 0.004026857204735279, 0.0011920137330889702, 0.006027579307556152, -0.00848400592803955, 0.1661059856414795
181, 477768503, 0.9999905228614807, -2.0990148186683655E-4, 0.004192871041595936, 0.0011788895353674889, 0.004386603832244873, -0.008500933647155762, 0.16812163591384888
182, 477785170, 0.9999909400939941, -5.569867789745331E-5, 0.004075550474226475, 0.0012046238407492638, 0.0019586682319641113, -0.006238877773284912, 0.16662228107452393
183, 477801837, 0.9999912977218628, -2.986006438732147E-4, 0.003954640589654446, 0.0012779096141457558, 6.453990936279297E-4, -0.006659746170043945, 0.16565841436386108
184, 477818504, 0.9999917149543762, -4.545748233795166E-4, 0.003836235962808132, 0.0012767994776368141, -9.687542915344238E-4, -0.009340763092041016, 0.1678791046142578
185, 477835171, 0.9999920129776001, -2.0592473447322845E-4, 0.00381679181009531, 0.001189189963042736, -0.0026704072952270508, -0.00974118709564209, 0.16833829879760742
186, 477851838, 0.999992311000824, -7.640570402145386E-5, 0.003773997537791729, 0.0010853325948119164, -0.0033135414123535156, -0.010115861892700195, 0.16825932264328003
187, 477868505, 0.9999924302101135, -3.3022090792655945E-4, 0.0037185335531830788, 0.0011205719783902168, -0.004704415798187256, -0.0055387020111083984, 0.1660778522491455
188, 477885172, 0.9999920725822449, -6.769336760044098E-4, 0.003698810003697872, 0.0012885676696896553, -0.006872355937957764, -0.00972360372543335, 0.16698068380355835
189, 477901839, 0.9999927282333374, -3.414321690797806E-4, 0.0036056851968169212, 0.0011986801400780678, -0.008287310600280762, -0.013956546783447266, 0.16877639293670654
190, 477918506, 0.9999930262565613, 1.1105742305517197E-4, 0.003539099358022213, 0.001173769123852253, -0.008822858333587646, -0.009095072746276855, 0.16570621728897095
191, 477935173, 0.9999924302101135, -2.02840194106102E-4, 0.0036873873323202133, 0.0012336242944002151, -0.011243164539337158, -0.0033286213874816895, 0.16323965787887573
192, 477951840, 0.9999918937683105, -0.0010023284703493118, 0.0036829160526394844, 0.0012710588052868843, -0.012034952640533447, -0.006350457668304443, 0.1647537350654602
193, 477968507, 0.9999920129776001, -0.0012359488755464554, 0.0035987338051199913, 0.001213722862303257, -0.010657787322998047, -0.01430213451385498, 0.16847634315490723
194, 477985174, 0.9999929070472717, -7.068216800689697E-4, 0.003522436134517193, 0.0011560572311282158, -0.010579347610473633, -0.011558949947357178, 0.16618186235427856
195, 478001841, 0.9999924898147583, -6.417166441679001E-4, 0.003590247593820095, 0.0012949174270033836, -0.01392662525177002, -0.006660282611846924, 0.1627684235572815
196, 478018508, 0.999991774559021, -7.546562701463699E-4, 0.003694073297083378, 0.0014837412163615227, -0.01716858148574829, -0.00941091775894165, 0.16449010372161865
197, 478035175, 0.9999924898147583, -4.2918696999549866E-4, 0.0036399709060788155, 0.0012786267325282097, -0.017091214656829834, -0.014730393886566162, 0.16701358556747437
198, 478051842, 0.9999931454658508, -7.930770516395569E-5, 0.0035421354696154594, 0.0010876255109906197, -0.016558825969696045, -0.013695299625396729, 0.16652292013168335
199, 478068509, 0.9999932050704956, -2.2334232926368713E-4, 0.003460426814854145, 0.0012680822983384132, -0.017163991928100586, -0.008059442043304443, 0.16208332777023315
200, 478085176, 0.9999920725822449, -7.432848215103149E-4, 0.0036593033000826836, 0.0013931123539805412, -0.021030306816101074, -0.010110080242156982, 0.16195625066757202
201, 478101843, 0.9999922513961792, -9.004566818475723E-4, 0.0036541474983096123, 0.001172487623989582, -0.023600220680236816, -0.01402825117111206, 0.16471701860427856
202, 478118510, 0.9999930262565613, -4.5779161155223846E-4, 0.0035715987905859947, 9.882906451821327E-4, -0.021679580211639404, -0.01505422592163086, 0.1636839509010315
203, 478135177, 0.999993085861206, -4.2643584311008453E-4, 0.003557066433131695, 9.943218901753426E-4, -0.020875394344329834, -0.01010674238204956, 0.1618174910545349
204, 478151844, 0.9999916553497314, -9.93151217699051E-4, 0.003783625550568104, 0.0011918386444449425, -0.025455951690673828, -0.004893362522125244, 0.1601908802986145
205, 478168511, 0.9999904632568359, -0.0013778768479824066, 0.003952390514314175, 0.001230279915034771, -0.02982473373413086, -0.010035812854766846, 0.16090261936187744
206, 478185178, 0.9999911785125732, -8.468851447105408E-4, 0.003970569930970669, 0.0010637743398547173, -0.027925312519073486, -0.01999419927597046, 0.15999537706375122
207, 478201845, 0.9999920129776001, 2.534380182623863E-4, 0.003919429145753384, 7.488494738936424E-4, -0.027124524116516113, -0.022622287273406982, 0.16130387783050537
208, 478218512, 0.9999914169311523, 9.450977668166161E-4, 0.003989777527749538, 5.7255569845438E-4, -0.028306543827056885, -0.01504373550415039, 0.1605629324913025
209, 478235179, 0.9999904036521912, 0.001022971235215664, 0.004222015850245953, 5.890792235732079E-4, -0.03178209066390991, -0.008310675621032715, 0.15927255153656006
210, 478251846, 0.9999896287918091, 6.573544815182686E-4, 0.004449834115803242, 7.508741691708565E-4, -0.03328627347946167, -0.0082741379737854, 0.15862661600112915
211, 478268513, 0.9999902248382568, 1.1099781841039658E-4, 0.0043665384873747826, 6.89738430082798E-4, -0.0328216552734375, -0.011911511421203613, 0.16138982772827148
212, 478285180, 0.9999908804893494, -4.803463816642761E-4, 0.0041794730350375175, 7.058745250105858E-4, -0.02958136796951294, -0.007624030113220215, 0.15961593389511108
213, 478301847, 0.9999889135360718, -0.0015772506594657898, 0.004354792647063732, 8.2381721585989E-4, -0.033914923667907715, -0.005362868309020996, 0.15865212678909302
214, 478318514, 0.9999880790710449, -0.0019183866679668427, 0.004364621825516224, 0.0010328618809580803, -0.03844773769378662, -0.011219918727874756, 0.1593196988105774
215, 478335181, 0.9999892115592957, -0.0013943463563919067, 0.004354317672550678, 8.225301280617714E-4, -0.038580477237701416, -0.02152961492538452, 0.1615096926689148
216, 478351848, 0.9999908804893494, -6.456878036260605E-4, 0.004166104830801487, 6.453515961766243E-4, -0.03920167684555054, -0.01670360565185547, 0.16430038213729858
217, 478368515, 0.9999912977218628, -5.025099962949753E-4, 0.004061254672706127, 7.774746045470238E-4, -0.04063737392425537, -0.008946895599365234, 0.1626158356666565
218, 478385182, 0.9999908208847046, -0.0011991970241069794, 0.004022969864308834, 8.856998756527901E-4, -0.044190287590026855, -0.006170988082885742, 0.15982067584991455
219, 478401849, 0.999989926815033, -0.0016329102218151093, 0.0040803709998726845, 9.239083155989647E-4, -0.046514034271240234, -0.01398378610610962, 0.158422589302063
220, 478418516, 0.9999903440475464, -0.0014407392591238022, 0.004094306379556656, 6.587393581867218E-4, -0.048175036907196045, -0.018258213996887207, 0.15826916694641113
221, 478435183, 0.9999908804893494, -9.26479697227478E-4, 0.004125254228711128, 6.255805492401123E-4, -0.04917013645172119, -0.0154762864112854, 0.16037708520889282
222, 478451850, 0.9999911785125732, -6.199702620506287E-4, 0.004086599685251713, 7.53345899283886E-4, -0.04983663558959961, -0.01060628890991211, 0.15840590000152588
223, 478468517, 0.9999909400939941, -5.717240273952484E-4, 0.004134488292038441, 8.176686242222786E-4, -0.05181741714477539, -0.01238328218460083, 0.15723419189453125
224, 478485184, 0.9999909996986389, -3.0647963285446167E-4, 0.004179942421615124, 6.47873617708683E-4, -0.05176907777786255, -0.017445862293243408, 0.15700048208236694
225, 478501851, 0.9999912977218628, 1.3938825577497482E-4, 0.004149342887103558, 3.8916897028684616E-4, -0.05113273859024048, -0.01771247386932373, 0.15690499544143677
226, 478518518, 0.9999918937683105, 7.775891572237015E-5, 0.004006902687251568, 4.4337566941976547E-4, -0.051311194896698, -0.011891782283782959, 0.15493690967559814
227, 478535185, 0.999991238117218, -9.389501065015793E-4, 0.004010261036455631, 7.316125556826591E-4, -0.052771687507629395, -0.008926331996917725, 0.152765691280365
228, 478551852, 0.9999885559082031, -0.0021680835634469986, 0.004163659177720547, 8.949385955929756E-4, -0.055768370628356934, -0.013310074806213379, 0.15513640642166138
229, 478568519, 0.9999884366989136, -0.0022572074085474014, 0.004170362837612629, 8.287588134407997E-4, -0.057019710540771484, -0.015491724014282227, 0.15687280893325806
230, 478585186, 0.9999901652336121, -0.0013656709343194962, 0.004122019745409489, 9.299097582697868E-4, -0.058609068393707275, -0.018310844898223877, 0.15564656257629395
231, 478601853, 0.9999918341636658, -2.0135939121246338E-4, 0.003928222693502903, 9.14120115339756E-4, -0.06005740165710449, -0.02030181884765625, 0.15533924102783203
232, 478618520, 0.9999920129776001, 4.7021638602018356E-4, 0.003881082870066166, 8.216490969061852E-4, -0.062327027320861816, -0.017273128032684326, 0.15475815534591675
233, 478635187, 0.9999921917915344, 7.580304518342018E-4, 0.0038141226395964622, 7.102610543370247E-4, -0.06498515605926514, -0.01373511552810669, 0.1539728045463562
234, 478651854, 0.9999918937683105, 8.847666904330254E-4, 0.0038503753021359444, 7.84275121986866E-4, -0.06508445739746094, -0.013897836208343506, 0.1524859070777893
235, 478668521, 0.9999924302101135, 7.299361750483513E-4, 0.0037082554772496223, 9.203692898154259E-4, -0.0631636381149292, -0.01468747854232788, 0.15414142608642578
236, 478685188, 0.9999927282333374, 6.977003067731857E-5, 0.0037261219695210457, 8.372599259018898E-4, -0.06496971845626831, -0.010625839233398438, 0.15258145332336426
237, 478701855, 0.9999914765357971, -0.0012849979102611542, 0.0038491031154990196, 7.952610030770302E-4, -0.06931477785110474, -0.004521191120147705, 0.1514301300048828
238, 478718522, 0.9999895095825195, -0.002206183969974518, 0.0038613881915807724, 0.0011116880923509598, -0.069743812084198, -0.008199751377105713, 0.15157055854797363
239, 478735189, 0.9999897480010986, -0.002195766195654869, 0.0037813251838088036, 0.0011971471831202507, -0.0686882734298706, -0.018069922924041748, 0.15384864807128906
240, 478751856, 0.9999915957450867, -0.0016919057816267014, 0.003619532100856304, 9.274473413825035E-4, -0.06940025091171265, -0.02074599266052246, 0.15352380275726318
241, 478768523, 0.9999926686286926, -0.0013740714639425278, 0.003494751639664173, 7.574604824185371E-4, -0.07225781679153442, -0.017878413200378418, 0.15254372358322144
242, 478785190, 0.9999935626983643, -7.316283881664276E-4, 0.0034112147986888885, 8.289013057947159E-4, -0.0736895203590393, -0.016527950763702393, 0.14861947298049927
243, 478801857, 0.9999942183494568, -3.1824875622987747E-4, 0.003273269161581993, 8.781347423791885E-4, -0.07305765151977539, -0.018071413040161133, 0.14733189344406128
244, 478818524, 0.9999945163726807, -5.926452577114105E-4, 0.003138410858809948, 8.772155269980431E-4, -0.07419657707214355, -0.015328288078308105, 0.1480271816253662
245, 478835191, 0.999994158744812, -0.0010606683790683746, 0.0030919192358851433, 0.0010058535262942314, -0.07641124725341797, -0.012715756893157959, 0.1475561261177063
246, 478851858, 0.9999938011169434, -0.0011512227356433868, 0.0030992673709988594, 0.001193310134112835, -0.07729101181030273, -0.01592499017715454, 0.14580154418945312
247, 478868525, 0.999994158744812, -8.715521544218063E-4, 0.0030827028676867485, 0.0011753728613257408, -0.07759559154510498, -0.021011769771575928, 0.14491921663284302
248, 478885192, 0.9999947547912598, -5.451124161481857E-4, 0.003006390295922756, 0.0010873591527342796, -0.0785294771194458, -0.01770651340484619, 0.14599394798278809
249, 478901859, 0.9999945759773254, -4.112161695957184E-4, 0.0029538804665207863, 0.001389174722135067, -0.07893341779708862, -0.010856449604034424, 0.1448422074317932
250, 478918526, 0.9999939799308777, -4.220949485898018E-4, 0.0030020494014024734, 0.0016993116587400436, -0.080078125, -0.013628125190734863, 0.14197033643722534
251, 478935193, 0.9999938607215881, -5.625374615192413E-4, 0.0031229788437485695, 0.0014848047867417336, -0.08142322301864624, -0.015379250049591064, 0.14127272367477417
252, 478951860, 0.9999934434890747, -7.201004773378372E-4, 0.0032099513337016106, 0.001513422466814518, -0.08362722396850586, -0.01341313123703003, 0.1417677402496338
253, 478968527, 0.9999935626983643, -4.3000467121601105E-4, 0.003171638585627079, 0.001614508219063282, -0.08322662115097046, -0.015687644481658936, 0.14203649759292603
254, 478985194, 0.9999937415122986, -5.97100704908371E-4, 0.003102625720202923, 0.001580902375280857, -0.08080601692199707, -0.016900718212127686, 0.14154160022735596
255, 479001861, 0.9999938011169434, -7.652714848518372E-4, 0.003046993166208267, 0.0015715975314378738, -0.08215987682342529, -0.015538811683654785, 0.140855073928833
256, 479018528, 0.9999939799308777, -5.990657955408096E-4, 0.003096296451985836, 0.0014300188049674034, -0.08457684516906738, -0.018063068389892578, 0.1394626498222351
257, 479035195, 0.9999940395355225, -5.052462220191956E-4, 0.003182034008204937, 0.0012418059632182121, -0.0864107608795166, -0.017663955688476562, 0.13869404792785645
258, 479051862, 0.9999938011169434, -5.597695708274841E-4, 0.003208490088582039, 0.0013190209865570068, -0.0874980092048645, -0.012075364589691162, 0.14125794172286987
259, 479068529, 0.9999935626983643, -3.3745355904102325E-4, 0.0031451983377337456, 0.0016813362017273903, -0.08852905035018921, -0.012453556060791016, 0.13990932703018188
260, 479085196, 0.9999938011169434, -1.531168818473816E-4, 0.00309793371707201, 0.0016535008326172829, -0.08982807397842407, -0.018797457218170166, 0.14012545347213745
261, 479101863, 0.9999947547912598, -2.4996697902679443E-6, 0.0030211033299565315, 0.001152792014181614, -0.09120017290115356, -0.018971502780914307, 0.14041954278945923
262, 479118530, 0.9999948143959045, -1.246575266122818E-4, 0.0030302470549941063, 0.0010912185534834862, -0.08994293212890625, -0.012914717197418213, 0.13751864433288574
263, 479135197, 0.9999939203262329, -6.151329725980759E-4, 0.003182952292263508, 0.0013033682480454445, -0.09073716402053833, -0.011712849140167236, 0.13544535636901855
264, 479151864, 0.9999931454658508, -0.001091422513127327, 0.003245263360440731, 0.0014085741713643074, -0.09218144416809082, -0.012875139713287354, 0.13342422246932983
265, 479168531, 0.9999927282333374, -0.0012928899377584457, 0.003255750983953476, 0.0014884080737829208, -0.09417122602462769, -0.0150948166847229, 0.1338503360748291
266, 479185198, 0.9999932646751404, -8.067376911640167E-4, 0.0032006222754716873, 0.001605648547410965, -0.09462171792984009, -0.017970621585845947, 0.1348494291305542
267, 479201865, 0.9999935626983643, -1.1893920600414276E-4, 0.003180543892085552, 0.0016431258991360664, -0.09514069557189941, -0.015711963176727295, 0.13315242528915405
268, 479218532, 0.9999933838844299, 1.858370378613472E-4, 0.003283620811998844, 0.0015549948439002037, -0.09693121910095215, -0.014309823513031006, 0.13110053539276123
269, 479235199, 0.9999929070472717, -4.331767559051514E-5, 0.0034271450713276863, 0.0015648799017071724, -0.09871578216552734, -0.012830138206481934, 0.12980711460113525
270, 479251866, 0.9999922513961792, -4.570949822664261E-4, 0.0036092111840844154, 0.0015032002702355385, -0.10015535354614258, -0.012150108814239502, 0.1304606795310974
271, 479268533, 0.9999915957450867, -7.203947752714157E-4, 0.003740818239748478, 0.0015000710263848305, -0.10058677196502686, -0.009998857975006104, 0.12768948078155518
272, 479285200, 0.9999905824661255, -8.600465953350067E-4, 0.003869703970849514, 0.0017705103382468224, -0.09940207004547119, -0.010601460933685303, 0.12677693367004395
273, 479301867, 0.9999901056289673, -7.369667291641235E-4, 0.003994747065007687, 0.0018165381625294685, -0.10153049230575562, -0.01506650447845459, 0.126986563205719
274, 479318534, 0.9999905824661255, -2.662055194377899E-4, 0.003955581225454807, 0.0017819972708821297, -0.10322630405426025, -0.016501963138580322, 0.12579500675201416
275, 479335201, 0.9999899864196777, 3.038095310330391E-4, 0.004121377132833004, 0.0017286529764533043, -0.1048736572265625, -0.014721333980560303, 0.12270450592041016
276, 479351868, 0.9999884366989136, 6.902581080794334E-4, 0.004362844862043858, 0.0018915636464953423, -0.10601091384887695, -0.011069178581237793, 0.120197594165802
277, 479368535, 0.9999868273735046, 0.0011287638917565346, 0.0045628054067492485, 0.0020556626841425896, -0.10596227645874023, -0.013659536838531494, 0.12017565965652466
278, 479385202, 0.9999865889549255, 0.0013924529775977135, 0.004677060060203075, 0.0017505297437310219, -0.1076858639717102, -0.015111029148101807, 0.1212228536605835
279, 479401869, 0.999987006187439, 0.0010947482660412788, 0.00476031843572855, 0.0014577815309166908, -0.10682368278503418, -0.010609090328216553, 0.12269240617752075
280, 479418536, 0.9999861121177673, 6.883153691887856E-4, 0.004983679391443729, 0.0015620710328221321, -0.10762530565261841, -0.005670785903930664, 0.12265533208847046
281, 479435203, 0.9999850392341614, 3.004418686032295E-4, 0.005088607780635357, 0.0019713593646883965, -0.11025536060333252, 2.5159120559692383E-4, 0.12122458219528198
282, 479451870, 0.9999850988388062, 1.5466194599866867E-4, 0.00490207877010107, 0.002395416609942913, -0.1102718710899353, -0.0016403794288635254, 0.1221352219581604
283, 479468537, 0.9999861121177673, -2.2065266966819763E-4, 0.00467892549932003, 0.002420470118522644, -0.1100156307220459, -0.0057454705238342285, 0.12213325500488281
284, 479485204, 0.9999860525131226, -0.0011080987751483917, 0.004662045277655125, 0.002216189168393612, -0.11312389373779297, -0.004859328269958496, 0.12375855445861816
285, 479501871, 0.9999856948852539, -0.0015741270035505295, 0.004599916748702526, 0.002221810631453991, -0.11651778221130371, -0.007399201393127441, 0.1232074499130249
286, 479518538, 0.9999861121177673, -0.0017281901091337204, 0.004502152092754841, 0.002131235785782337, -0.1167406439781189, -0.009326338768005371, 0.12291562557220459
287, 479535205, 0.9999869465827942, -0.0017623081803321838, 0.0043083662167191505, 0.002118798904120922, -0.11711186170578003, -0.00906461477279663, 0.12114179134368896
288, 479551872, 0.9999881982803345, -0.0017393846064805984, 0.004041890613734722, 0.002071433700621128, -0.11945366859436035, -0.008726060390472412, 0.12138932943344116
289, 479568539, 0.9999896287918091, -0.0010473355650901794, 0.003867140971124172, 0.0021523581817746162, -0.12246626615524292, -0.010423600673675537, 0.11952143907546997
290, 479585206, 0.9999905824661255, -4.2341090738773346E-4, 0.0038252240046858788, 0.0020008934661746025, -0.124636709690094, -0.010183095932006836, 0.11689144372940063
291, 479601873, 0.9999914169311523, -4.698168486356735E-4, 0.003653174266219139, 0.0019048433750867844, -0.1249697208404541, -0.006831526756286621, 0.11417341232299805
292, 479618540, 0.9999908804893494, -0.0013358741998672485, 0.0036156410351395607, 0.0018511703237891197, -0.12366241216659546, -0.0074530839920043945, 0.11495989561080933
293, 479635207, 0.9999907612800598, -0.0018275976181030273, 0.003504387103021145, 0.0016937674954533577, -0.1224173903465271, -0.00924140214920044, 0.1150503158569336
294, 479651874, 0.9999911785125732, -0.0018800534307956696, 0.003384730778634548, 0.0016418276354670525, -0.1225774884223938, -0.009081840515136719, 0.1136370301246643
295, 479668541, 0.9999915361404419, -0.0015033707022666931, 0.003401714377105236, 0.0017438335344195366, -0.12542587518692017, -0.008156359195709229, 0.10946071147918701
296, 479685208, 0.9999922513961792, -0.0012714546173810959, 0.0033216383308172226, 0.001697031781077385, -0.12676078081130981, -0.006350398063659668, 0.10848170518875122
297, 479701875, 0.9999927282333374, -0.0013032611459493637, 0.0031353747472167015, 0.0017517013475298882, -0.12644928693771362, -0.006303071975708008, 0.10724663734436035
298, 479718542, 0.9999927282333374, -0.0012549199163913727, 0.0030696066096425056, 0.0018724193796515465, -0.12668120861053467, -0.009515702724456787, 0.10798001289367676
299, 479735209, 0.9999933838844299, -3.534909337759018E-4, 0.0030088936910033226, 0.002013980410993099, -0.127241313457489, -0.009638369083404541, 0.10748356580734253
300, 479751876, 0.9999921321868896, 0.0011348435655236244, 0.0030445819720625877, 0.002274991013109684, -0.1285446286201477, -0.008174121379852295, 0.10506951808929443
301, 479768543, 0.9999904632568359, 0.0021170927211642265, 0.0030314261093735695, 0.002325107343494892, -0.12953990697860718, -0.007863640785217285, 0.10343724489212036
302, 479785210, 0.9999926090240479, 0.0017830142751336098, 0.00283863116055727, 0.0018815519288182259, -0.1285722851753235, -0.003937363624572754, 0.10402357578277588
303, 479801877, 0.9999945759773254, 3.3091288059949875E-4, 0.002775860019028187, 0.0017417026683688164, -0.1271895170211792, 0.0031355619430541992, 0.10279220342636108
304, 479818544, 0.9999935626983643, -0.00109163299202919, 0.0028694244101643562, 0.0018701991066336632, -0.12784624099731445, -5.58316707611084E-4, 0.1038510799407959
305, 479835211, 0.9999927878379822, -0.001638585701584816, 0.002859950065612793, 0.001901969313621521, -0.12993651628494263, -0.004031240940093994, 0.10268551111221313
306, 479851878, 0.9999926686286926, -0.0018596844747662544, 0.002801906317472458, 0.0018402822315692902, -0.13079917430877686, -0.0036464333534240723, 0.10151845216751099
307, 479868545, 0.9999927282333374, -0.0022025201469659805, 0.002666543237864971, 0.001605386845767498, -0.1320410966873169, -2.676248550415039E-5, 0.1033589243888855
308, 479885212, 0.9999914765357971, -0.002848030999302864, 0.002444283105432987, 0.001726093702018261, -0.13253438472747803, -2.8765201568603516E-4, 0.10399621725082397
309, 479901879, 0.9999935030937195, -0.0023059044033288956, 0.0021837735548615456, 0.001722610555589199, -0.13347941637039185, -0.00795656442642212, 0.10448211431503296
310, 479918546, 0.9999958276748657, -0.0014185700565576553, 0.00197621900588274, 0.0015432750806212425, -0.13497638702392578, -0.0070784687995910645, 0.100888192653656
311, 479935213, 0.9999960660934448, -8.604247123003006E-4, 0.0020931651815772057, 0.0016540708020329475, -0.13572126626968384, -4.074573516845703E-4, 0.09819328784942627
312, 479951880, 0.9999960064888, -7.169041782617569E-4, 0.0020605502650141716, 0.0017835432663559914, -0.13570094108581543, 6.889700889587402E-4, 0.0973542332649231
313, 479968547, 0.9999962449073792, -9.539443999528885E-4, 0.0019951025024056435, 0.0016071861609816551, -0.13410013914108276, -0.0045855045318603516, 0.09633052349090576
314, 479985214, 0.9999963045120239, -0.0012313872575759888, 0.001971346326172352, 0.0014113495126366615, -0.13312047719955444, -0.006493270397186279, 0.09882253408432007
315, 480001881, 0.9999968409538269, -9.22204926609993E-4, 0.0018749712035059929, 0.0013857996091246605, -0.13333934545516968, -0.003696262836456299, 0.0989183783531189
316, 480018548, 0.9999970197677612, -6.110686808824539E-4, 0.0018531149253249168, 0.0014623505994677544, -0.13410723209381104, -1.842975616455078E-4, 0.09457969665527344
317, 480035215, 0.9999970197677612, -3.1168852001428604E-4, 0.0019096732139587402, 0.0014864690601825714, -0.13582342863082886, -0.003687739372253418, 0.09279376268386841
